Tweet_ID,Tweet_TimeDate(JST),Tweet_Text,Like,Num_of_Retweets,Account_ID,Account_Name,Description,Num_of_Follow,Num_of_Follower,Account_Create_Date,Retweet_Tweet_ID,Retweet_Account_ID,Place,Is_Badge
1614253712549244930,2023-01-14_22:30:51,うちのタコちゃんもかわいい,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1614249067424673792,2023-01-14_22:12:23,かわいい,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1614247977891278853,2023-01-14_22:08:03,スプラトゥーンの敵が青インクだときついって話を会議中に熱く語ってしまった,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1614183150854475776,2023-01-14_17:50:27,ちっちゃい謎生物がいるww,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1614182487974109186,2023-01-14_17:47:49,本日の整数論入門!平方剰余の相互法則に向けて爆進中高校数学でもここまでやれたらめっちゃおもしろいのになぁどうしたって時間足り無さそうなのが悔やまれる#すうがくぶんか,11,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1614040340931182592,2023-01-14_08:22:59,共通テスト!みなさん実力が出せるようお祈りしています,3,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1613485374931865600,2023-01-12_19:37:45,今日もせっせと教材作成,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1613483996184465409,2023-01-12_19:32:16,同じ服が増えていく…,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1610591864046116869,2023-01-04_19:59:58,お年玉の相場わかんねーって毎年思ってる,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1610590475358199809,2023-01-04_19:54:27,面白そうだけど0円までしかあげたことないからこれやったら増額の確率の方が高かった,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1610547051955355648,2023-01-04_17:01:54,お買い物行ったのに計算用紙買うの忘れた人はい,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1608762719276240900,2022-12-30_18:51:36,はあもうかわいい,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1608762414706888706,2022-12-30_18:50:23,帰省するまで開封待ってくれてたらしいかわいくてはげそう,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1608762237594005504,1472005191809781762,,False
1608762237594005504,2022-12-30_18:49:41,サンタさんにもらったポケモンカードの開封の儀をする甥っ子くんウルトラぷりてぃ殺,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1608760834385416198,2022-12-30_18:44:06,お酒を飲むと数学したくなるよねわかる,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1608108162795855878,2022-12-28_23:30:37,東京帰ってきたー!!0週間帰らなかったけどちゃんと家あるかなぁ,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1606619539667841025,2022-12-24_20:55:22,ポテサラクリスマスツリーおいしかったー,15,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1606473515036999680,2022-12-24_11:15:07,やこびあん,11,2,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1606470721898971137,2022-12-24_11:04:01,車掌さんにもらった新幹線カードドヤ顔で見せてくれた!!!かわいい!!!!!!,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1606466298510454785,1472005191809781762,,False
1606466612055674881,2022-12-24_10:47:41,梅崎先生の娘さんもウルトラ天使だった☺️☺️☺️☺️☺️☺️,3,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1606466298510454785,2022-12-24_10:46:26,新幹線乗ったら前の席にいた知らない子に遊んでもらってるかわいい☺️,6,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1606063900360835072,2022-12-23_08:07:27,めっちゃ朝ごはんたべたー,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1605829128103395328,2022-12-22_16:34:33,わあ!PyTorch版!!買います!!!!!(ง˘ω˘)ว(ง˘ω˘)ว,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1605811054197489664,2022-12-22_15:22:44,めっちゃ山だった,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1605786255740276737,2022-12-22_13:44:12,電車でカリキュラム作っててふと顔上げたらめっちゃ山の中だった,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1605066693726072833,2022-12-20_14:04:55,サポートベクトルマシンの本もすごくよさげ授業計画するときにめっちゃ参考になりそう,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1604826599375110144,1472005191809781762,,False
1604826599375110144,2022-12-19_22:10:52,はじぱた続編!!!! ,24,5,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1604824248660676609,2022-12-19_22:01:31,なんなの指数分布なの,3,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1604824079739277313,2022-12-19_22:00:51,キッチンの電球切れちゃってぬーんってしてたらトイレの電球も切れた,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1603996044651790336,2022-12-17_15:10:32,わい「スプラのフェス、どこにする?アカウント0つあるから合わせられるよ」友人「私も0つあるから適当にしても被るね」わい(鳩の巣原理だ…),2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1603274370071547904,2022-12-15_15:22:51,すうがくぶんか講師勉強会、最近は環論やってますほのぼのな雰囲気でとてもよき#すうがくぶんか,14,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1602226280279470080,2022-12-12_17:58:07,あ、ちなみに次回からのテーマは平方剰余です。実数の範囲では0乗して-0になる数はないと高校数学で習いますが、mod0では0^0≡-0、です樂こんな合同式の謎ムーブの裏にも秩序が隠されていることを見ていきます#すうがくぶんか…,7,2,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1602220701590917120,2022-12-12_17:35:57,スペースシューターくらいブレてる,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1602220625208438784,2022-12-12_17:35:39,髪切った記録を残そうと思って撮った写真が全部ぶれまくっててわろてる,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1602135606414708736,2022-12-12_11:57:49,整数論入門の予習もりもり次回から新しい内容に入るので楽しみです☺️先週は素数や0n+0型の素数が無限にあることを証明しました,15,4,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1600674952935804930,2022-12-08_11:13:42,来期の準備がじわじわ進んでる楽しみ襤,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1598607105224744962,2022-12-02_18:16:49,ぐぐって出てきたやつ以外にも弊社のYouTube動画から切り出してデータ集め頑張ってたみたいですフォルダが内場ガチ恋勢みたいになっててすごい,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1598558342259281922,1472005191809781762,,False
1598558645390028800,2022-12-02_15:04:15,結構ちゃんと当たってておおーってなったけど坂本龍馬が内場先生判定されてて謎似てるのかな樂,6,2,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1598558342259281922,1472005191809781762,,False
1598558342259281922,2022-12-02_15:03:03,機械学習の輪読で弊社社長の画像を畳み込みニューラルネットで判別する発表をしていただきました集めたデータのインパクトw#すうがくぶんか,27,5,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1597756871506825216,2022-11-30_09:58:17,学部0年の夏はアティマクにほとんど使ったしその後も何度も勉強会やってるしとても長い付き合い,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1597756095745118208,2022-11-30_09:55:12,もう何度目かわからないアティマクを読む機会が発生しててうれしい☺️,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1597150818607988737,2022-11-28_17:50:03,びわカントリーマアムご馳走様です☺️,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1596850261473251328,2022-11-27_21:55:45,イヤホン買うの忘れてたー走りながら音楽聴こうと思ってたのに,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1596848515480944641,2022-11-27_21:48:48,西郷先生ありがとうございました!今録画で拝見させていただいています指数関数に絡めて準同型や位相空間など本格的な話題もでてきますが、不思議とするするきけてしまう講義です録画販売ありますので皆さまも是非#すうがくぶんか,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1596461418949509122,2022-11-26_20:10:37,「藤井竜王がタイトル戦の七番勝負で0敗するのは初めてです」さらっとえぐいこと書いてあって笑っちゃう,3,2,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1595250815555751936,2022-11-23_12:00:07,ガウス、登録はその位置だけど全ポジションできそう自分で奪ってキープしてセンタリング上げてゴールまで決めそう,4,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594681025955008513,2022-11-21_22:15:58,最近またコピュラについて聞かれるし、腰据えて勉強しようかな,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594597282531663872,2022-11-21_16:43:12,電車中とかでめっちゃ見ちゃう,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594596396992450561,2022-11-21_16:39:41,数学の動画出してる人たちすごいなぁ,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594319616389808132,2022-11-20_22:19:52,冬服でもこもこしたい季節,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594318653507653637,2022-11-20_22:16:02,イルミネーションの季節だねぇ☺️(寒がりながら帰ってる) ,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594316381834870786,2022-11-20_22:07:01,とりあえず目次見て丸の内ロジスティックでふふってなった人、自分だけじゃないはず,3,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594316070294523904,2022-11-20_22:05:46,来週開催の西郷先生による「指数関数うらばなし」もめちゃくちゃ楽しいお話が聞けそうで楽しみです皆さまお時間ありましたら是非(録画もあります!) ,6,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1594314053677375489,2022-11-20_21:57:45,圏論の地平線、まだ読み途中だけどどこから読んでもみんな違ってみんな面白いし、全部聞き手されてる西郷先生がスーパーすぎてびっくりする,13,2,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593992370655465483,2022-11-20_00:39:30,元気に一年過ごしてくれてまた祝わせてもらえることがありがたいのですよ,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1593991133436477440,1472005191809781762,,False
1593991133436477440,2022-11-20_00:34:35,大切な友達の誕生日祝えてよかったー,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593985919987896320,2022-11-20_00:13:52,それはそれで楽しそう,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593985782372782080,2022-11-20_00:13:19,あれ、渋谷から歩いて帰るパターン?,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593613450915479553,2022-11-18_23:33:49,社長氏にS+0っすよ!っていったらやばい人扱いされた,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593582536969850880,2022-11-18_21:30:58,すーし!すーし!すーし!#すうがくぶんか,4,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1593224870330257409,2022-11-17_21:49:44,地震こわいひいいいいいってなるこわい,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1592353237499547650,2022-11-15_12:06:10,ここまで走れたんだからプラス0分いけるでしょって帰納法回ってずっと走っちゃう,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1592352591048216576,2022-11-15_12:03:36,最近ジム通い始めたんだけど、走るの楽しくてしょっちゅう行っちゃう,2,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1591684865065639936,2022-11-13_15:50:18,初級統計は0変数間の関係についてやりました!散らばりを要因と残差にわけましょうっていうこれから何度も出てくる考え方を説明しました✌️#すうがくぶんか,12,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1591679079232983040,2022-11-13_15:27:19,既約元分解って言いかけて、いやでも0ないが???とか思うなどしました,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1591678346441916418,1472005191809781762,,False
1591678346441916418,2022-11-13_15:24:24,昨日の整数論入門は素因数分解について扱いました!中学で素因数分解習ったとき、結果は一通りしかないか?って考えもしなかった気がします樂実はそんなに当たり前ではないことを鑑賞して、ありがたい気持ちになりながら素因数分解の一意性を証…,9,1,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1590975486741860352,2022-11-11_16:51:29,圏論の地平線と新宿ねこちゃん,20,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1590916073716862976,2022-11-11_12:55:24,友達の誕プレにいい感じの梅酒とか果実酒的なものを探し中樂,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1590257174261141504,2022-11-09_17:17:10,スキーム論、何回やってもめっちゃ難しいけども年に何度かスキーム論欲ががっつりくる,6,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1589941483238748161,2022-11-08_20:22:43,肉眼ならいい感じに見えたのになー,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1589941418579357697,1472005191809781762,,False
1589941418579357697,2022-11-08_20:22:28,都会の月食(うるとらわかりにくい) ,3,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1589469414734565376,2022-11-07_13:06:54,復習します!,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1589469303937839105,2022-11-07_13:06:27,講師勉強会、今日はとてもむじゅかしぃでした(ミュート外れてるのに気付かずに独り言聞かれた人),0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1586922962095308801,2022-10-31_12:28:12,np.poly0dとかいうものの存在を今さっき知ったんだけどめっちゃ便利ツールじゃんなにこれなんで知らなかったんだろう,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1586910947813490689,2022-10-31_11:40:27,「スプラトゥーンの伊集院さんですよね?」は笑っちゃうんよ,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,1586910566421233665,1472005191809781762,,False
1586910566421233665,2022-10-31_11:38:57,友人氏の結婚式行ってきたら初対面の奥様にスプラの民なのがバレてましたどうもS+0です,1,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1586910027310592000,2022-10-31_11:36:48,ひいん,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
1586909999628189696,2022-10-31_11:36:41,ちょっとだけでも参加したかったのに絶対間に合わない,0,0,ijuin_sugaku,伊集院@数学,株式会社すうがくぶんかの伊集院です！数学や統計の授業をしています☺️数学好きな人もそうじゃない人も仲良くしてください🥺ハッシュタグつけ忘れ芸人,238,302,2021-12-18_09:46:15,,,,False
